34.210.134.209,133.132.247.*,Block
137.247.193.*,44.13.*.*,Block
18.194.84.*,66.106.156.*,Allow
209.221.5.241,177.83.93.25,Block
36.237.227.58,64.*.*.*,Allow
57.96.202.*,196.221.204.*,Block
45.*.*.*,41.117.188.255,Block
188.186.95.201,52.242.187.*,Allow
224.*.*.*,70.136.*.*,Allow
191.106.*.*,28.31.190.*,Block
44.155.19.*,3.46.26.181,Block
60.75.240.*,223.87.*.*,Allow
132.215.218.*,67.131.*.*,Block
244.2.66.*,152.*.*.*,Block
33.*.*.*,21.185.126.99,Block
66.*.*.*,251.166.*.*,Block
21.148.57.*,40.60.186.118,Block
75.*.*.*,152.9.107.74,Allow
41.181.193.167,138.41.151.247,Block
166.115.129.231,105.96.83.*,Block
32.174.179.*,66.43.173.31,Block
120.*.*.*,43.157.89.173,Block
179.133.100.80,109.87.235.240,Block
100.166.36.*,28.82.229.*,Allow
34.252.228.*,218.254.133.142,Block
204.214.*.*,9.165.*.*,Block
201.177.40.54,105.42.5.96,Allow
53.200.*.*,237.33.132.139,Allow
216.126.60.73,218.58.230.*,Block
187.197.171.163,*.*.*.*,Block
182.97.144.225/4,62.125.246.166,Allow
72.66.135.*,241.126.186.110,Block
210.52.152.15,134.165.122.3,Block
84.25.37.134,31.188.241.*,Block
77.102.73.135,100.9.123.66,Block
44.161.15.12,188.204.14.138,Block
104.238.247.*,235.228.66.144,Block
42.226.143.218,244.*.*.*,Block
126.*.*.*,204.126.145.14,Block
135.143.32.84,34.192.36.49,Block
139.150.37.119,131.227.136.132,Block
95.176.184.*,93.247.143.128,Block
236.118.151.*,193.226.95.*,Block
107.192.208.23,226.228.70.194,Allow
147.67.152.226,3.36.*.*,Allow
74.228.214.*,128.142.3.26,Allow
7.162.200.190,204.245.97.241,Block
106.226.44.*,208.88.9.228,Allow
184.*.*.*,111.192.29.92,Block
142.100.*.*,239.51.162.143,Allow
153.98.236.115,127.34.*.*,Allow
124.149.217.235,157.246.248.*,Block
6.224.*.*,203.101.*.*,Block
114.195.146.253/14,223.163.*.*,Block
62.128.209.164,76.47.135.11,Block
159.*.*.*,188.*.*.*,Block
226.*.*.*,6.23.134.239,Block
101.140.254.1,245.*.*.*,Block
10.143.210.*,21.240.61.*,Block
224.64.142.11,132.237.*.*,Block
208.65.*.*,166.236.189.*,Block
120.185.189.*,255.23.50.*,Block
78.*.*.*,170.57.221.38,Block
62.33.204.203/14,57.63.134.6,Block
235.*.*.*,114.116.*.*,Block
224.67.235.155,215.129.240.*,Block
231.108.106.206,85.161.15.190,Block
95.40.18.194,55.164.159.249,Block
138.37.2.211,226.13.206.68,Allow
37.151.136.197,91.107.93.*,Allow
27.212.55.*,245.16.26.97/2,Block
189.129.132.11,26.88.58.43,Block
145.*.*.*,77.16.75.*,Block
67.92.84.114,63.48.127.186,Allow
194.*.*.*,247.221.238.170,Allow
72.99.*.*,13.116.159.*,Block
118.15.*.*,88.198.155.5,Block
129.199.135.130,122.164.47.108,Allow
144.0.171.183,15.54.170.8,Block
146.136.147.217,65.12.150.*,Block
*.*.*.*,131.120.15.*,Block
127.35.*.*,238.133.*.*,Block
119.73.*.*,150.78.142.*,Block
209.218.27.229,207.228.246.161,Block
202.*.*.*,*.*.*.*,Block
178.83.78.27,135.36.108.*,Allow
79.135.159.49,8.205.48.100,Allow
61.*.*.*,107.127.165.140,Block
93.21.112.187,31.41.236.7,Block
98.*.*.*,29.177.*.*,Block
163.207.152.78,164.119.85.166,Block
158.238.100.124,96.108.214.153,Block
199.151.149.*,144.9.*.*,Block
61.151.91.*,132.*.*.*,Block
230.*.*.*,166.212.166.45,Allow
104.127.137.153,72.149.152.233,Allow
83.*.*.*,158.85.185.108,Block
202.219.105.80,29.169.11.186,Block
226.90.112.234,105.125.100.150,Block
18.250.67.65,102.174.238.163,Block
203.8.252.*,49.132.29.161,Block
92.30.208.241,100.26.*.*,Allow
170.245.*.*,173.93.140.4,Allow
21.*.*.*,62.99.*.*,Block
154.202.34.*,103.231.86.45,Block
9.175.252.53/24,22.105.43.48,Block
215.249.146.64,3.158.85.216,Block
97.224.101.30,132.177.118.33,Block
62.50.82.*,131.80.156.77,Block
61.97.*.*,4.55.206.*,Block
36.203.71.25,126.170.42.187,Block
68.60.161.112,*.*.*.*,Block
167.*.*.*,58.*.*.*,Block
*.*.*.*,200.99.*.*,Allow
83.215.*.*,93.67.*.*,Block
252.231.118.94,244.20.98.142,Block
129.227.118.95,170.125.239.24,Block
53.254.253.*,45.141.190.*,Allow
161.114.90.136,20.*.*.*,Block
250.120.188.*,245.22.79.175,Block
88.74.29.*,250.*.*.*,Block
181.49.47.*,49.128.214.235,Block
195.55.110.215,180.71.138.*,Allow
23.195.78.*,26.134.21.85,Allow
244.86.174.*,177.191.203.49,Block
124.108.112.144,126.189.24.*,Block
*.*.*.*,208.207.53.*,Block
57.116.241.*,47.117.189.*,Block
88.238.156.197,239.101.145.*,Block
69.61.3.19,235.*.*.*,Allow
86.242.230.65,82.98.40.*,Allow
87.230.208.192,73.160.182.*,Block
74.47.*.*,82.114.110.*,Block
232.148.150.*,199.41.59.*,Block
219.212.15.98,170.49.81.67,Allow
8.168.166.247,7.245.*.*,Block
184.213.234.231,96.210.132.181,Block
239.18.170.209,167.243.183.20,Allow
51.225.*.*,146.179.219.*,Block
163.96.80.44,132.104.141.*,Block
168.197.63.94,52.104.26.56,Allow
88.238.101.38,161.171.10.*,Block
194.208.64.211,186.66.36.255/21,Block
31.61.182.227,190.10.8.226,Block
81.*.*.*,166.112.168.10,Block
217.30.*.*,241.199.255.191,Block
210.41.73.46,112.138.230.65,Block
69.124.38.*,239.106.33.181,Block
240.75.*.*,192.136.216.201,Allow
101.83.153.114,216.13.64.*,Block
197.108.118.*,202.149.20.91,Block
247.49.83.*,202.247.250.209,Block
160.15.229.42,39.6.*.*,Block
82.119.246.*,45.151.96.*,Block
23.*.*.*,203.150.218.140,Block
244.154.33.140,146.20.116.23,Block
239.*.*.*,162.*.*.*,Block
66.165.227.*,20.7.*.*,Block
111.191.81.205,16.*.*.*,Block
119.34.*.*,232.74.197.205,Block
91.51.239.43,154.232.92.245,Block
250.221.87.226,22.*.*.*,Block
42.219.32.26,218.89.145.104,Block
57.246.*.*,223.*.*.*,Allow
162.*.*.*,125.233.70.170,Block
9.55.158.*,223.78.*.*,Block
34.185.111.215,230.126.109.*,Block
116.238.182.7,79.23.143.105,Block
198.80.241.21,24.71.26.29,Block
30.252.4.*,89.225.131.215,Block
51.162.140.*,63.220.34.93,Block
34.101.223.*,*.*.*.*,Block
46.76.26.*,214.81.204.33,Block
77.78.118.211,213.163.132.233,Allow
162.146.204.*,174.252.74.*,Block
241.176.147.217,112.229.*.*,Block
159.203.*.*,30.200.*.*,Allow
223.19.195.129,116.55.*.*,Block
184.65.186.*,174.123.165.25,Allow
4.10.*.*,73.189.210.18,Block
13.94.64.8,182.47.*.*,Block
149.14.83.65,234.239.245.50,Allow
213.59.111.236,50.238.60.*,Block
33.63.119.*,212.245.254.83,Block
230.203.97.29,129.169.236.*,Block
162.147.113.19,15.41.25.*,Block
69.231.195.120,181.158.236.15,Block
189.61.148.240,62.162.*.*,Block
75.69.156.*,226.78.228.*,Block
51.129.213.251,51.190.55.189,Block
47.131.*.*,71.100.110.9,Block
211.137.33.*,39.14.52.248,Block
76.140.115.*,24.49.239.126,Block
94.185.104.*,162.239.27.30,Block
*.*.*.*,224.18.110.60,Block
252.182.35.*,102.*.*.*,Allow
236.116.*.*,84.208.90.28/13,Block
243.186.*.*,83.186.181.199,Block
207.7.22.*,110.29.7.106,Block
217.58.124.108,241.235.240.60,Allow
18.244.*.*,187.126.44.251,Block
129.40.119.43,204.*.*.*,Block
83.23.255.179,149.*.*.*,Block
122.90.199.194,*.*.*.*,Block
207.19.91.16,48.74.87.123,Block
27.202.198.*,24.200.119.212,Block
133.120.248.*,80.107.*.*,Block
177.78.64.*,177.156.216.*,Block
97.184.*.*,55.132.128.251,Block
121.98.193.127,132.162.221.17,Allow
252.38.*.*,94.176.*.*,Block
222.38.110.255,57.0.119.46,Allow
190.214.*.*,60.14.164.224,Allow
221.*.*.*,15.86.182.*,Block
111.44.41.85,71.49.158.143,Allow
218.119.105.6/15,160.146.245.*,Block
83.107.91.*,184.43.46.*,Block
184.138.164.85,41.38.*.*,Block
155.*.*.*,69.178.5.*,Block
244.101.201.160,182.239.122.13,Allow
187.144.5.38,210.160.79.98,Block
114.73.210.41,113.22.11.*,Block
135.19.*.*,3.178.232.*,Block
248.71.65.158,172.227.196.44,Allow
227.*.*.*,223.44.126.*,Allow
248.70.132.*,251.246.113.*,Block
27.114.55.124,47.23.*.*,Block
237.74.178.69,172.190.247.152,Allow
40.149.77.*,150.189.188.165,Block
97.61.*.*,1.20.*.*,Block
9.139.*.*,133.188.147.*,Block
120.138.200.40,145.225.*.*,Block
205.245.*.*,172.*.*.*,Allow
212.159.84.96,29.69.130.253,Block
2.189.70.22,55.154.85.65,Block
161.222.110.*,49.56.7.124,Block
161.181.37.67,146.196.*.*,Block
21.204.248.74,33.95.195.*,Block
209.140.226.*,245.39.47.234,Allow
221.75.239.223,127.210.249.37,Block
227.146.73.231,165.16.199.158,Block
141.103.112.*,141.*.*.*,Allow
157.56.50.*,136.*.*.*,Block
43.131.*.*,235.250.*.*,Block
9.229.52.*,181.223.195.*,Block
173.61.69.69,163.41.163.173,Block
89.135.179.190,250.117.23.129,Block
242.73.*.*,79.194.118.*,Block
102.*.*.*,33.*.*.*,Block
179.133.115.245,112.130.18.31,Block
10.108.207.242,39.26.85.*,Block
150.168.*.*,155.20.67.21,Block
207.236.130.126,18.164.145.201,Block
162.110.*.*,144.192.128.*,Block
231.203.86.87,112.177.125.6,Block
55.68.161.87,176.17.104.141,Block
239.55.190.249,162.19.*.*,Block
111.89.208.250,175.134.115.*,Block
190.106.217.*,38.170.*.*,Allow
19.193.105.*,96.56.166.*,Block
101.246.244.*,253.156.119.220,Block
7.133.148.*,62.180.174.219,Block
108.58.25.173,145.73.251.234,Block
219.75.17.*,236.102.238.23,Block
124.178.173.75/20,*.*.*.*,Allow
78.208.150.130,146.43.171.204,Allow
96.44.95.221,89.172.215.39,Block
82.211.148.196,181.115.8.166,Block
24.84.9.*,125.177.92.67,Block
254.51.171.168,129.43.112.*,Block
82.98.73.*,32.8.82.92,Block
118.178.*.*,75.*.*.*,Block
243.60.48.78,18.*.*.*,Block
